"Site: Sample Site Canada",,,,,,,,
Thermistor: VT3,,,,,,,,
,,,,,,,,
Date,Time,Bead #1(-0.60m),Bead #2(-0.90m),Bead #3(-1.20m),Bead #4(-1.50m),Bead #5(-1.80m),Bead #6(-2.10m),Bead #7(-2.40m)
10/06/2004,0:00:00,-5.5229,-3.2607,-1.2848,-0.4862,-0.6254,-0.9748,-1.363
10/06/2004,12:00:00,-5.1542,-3.2607,-1.4539,-0.5422,-0.6254,-0.9748,-1.363
10/07/2004,0:00:00,-4.7288,-3.219,-1.6231,-0.6644,-0.656,-0.9952,-1.3835
10/07/2004,12:00:00,-4.6069,-3.1669,-1.7772,-0.8122,-0.6866,-1.0361,-1.4245
10/08/2004,0:00:00,-4.5646,-3.1669,-1.8698,-0.9602,-0.7222,-1.0361,-1.404
10/08/2004,12:00:00,-4.5064,-3.1773,-1.9882,-1.1236,-0.7834,-1.0514,-1.4245
10/09/2004,0:00:00,-4.3743,-3.1773,-2.0706,-1.2515,-0.8242,-1.0514,-1.404
10/09/2004,12:00:00,-4.3532,-3.219,-2.1995,-1.4307,-0.9517,-1.1179,-1.4655
10/10/2004,0:00:00,-3.9951,-3.1513,-2.2563,-1.5025,-1.0334,-1.1179,-1.4655
10/10/2004,12:00:00,-3.8323,-3.094,-2.3183,-1.6462,-1.1765,-1.1997,-1.4757
10/11/2004,0:00:00,-3.9321,-3.068,-2.3803,-1.7797,-1.3198,-1.2816,-1.5526
10/11/2004,12:00:00,-5.1542,-3.3441,-2.4372,-1.8311,-1.3761,-1.3174,-1.5526
10/12/2004,0:00:00,-5.8721,-3.8357,-2.608,-1.9443,-1.4786,-1.4147,-1.6245
10/12/2004,12:00:00,-6.4723,-4.2405,-2.8621,-2.1092,-1.6222,-1.4865,-1.6912
10/13/2004,0:00:00,-6.7063,-4.6208,-3.1325,-2.2846,-1.73,-1.584,-1.7529
10/13/2004,12:00:00,-7.2812,-4.9817,-3.4142,-2.45,-1.8328,-1.6661,-1.7888
10/14/2004,0:00:00,-7.3692,-5.3175,-3.7125,-2.6934,-1.9768,-1.7637,-1.8557
10/14/2004,12:00:00,-7.6176,-5.5368,-3.9434,-2.8854,-2.1314,-1.8563,-1.9174
10/15/2004,0:00:00,-8.0561,-5.7999,-4.1749,-3.1038,-2.281,-1.9386,-1.9792
10/15/2004,12:00:00,-9.0677,-6.318,-4.4547,-3.281,-2.4257,-2.0726,-2.0616
10/16/2004,0:00:00,-9.4091,-6.8075,-4.831,-3.5317,-2.5912,-2.1602,-2.1183
10/16/2004,12:00:00,-9.983,-7.2291,-5.1718,-3.7831,-2.7726,-2.3048,-2.2266
10/17/2004,0:00:00,-10.3305,-7.6315,-5.5409,-4.0879,-2.9595,-2.434,-2.3092
10/17/2004,12:00:00,-10.7038,-8.0031,-5.9066,-4.4096,-3.1937,-2.6152,-2.4488
10/18/2004,0:00:00,-11.0623,-8.3884,-6.2254,-4.6637,-3.4232,-2.7604,-2.5367
10/18/2004,12:00:00,-11.2811,-8.7029,-6.5729,-4.9505,-3.6272,-2.9317,-2.661
10/19/2004,0:00:00,-10.9562,-8.8665,-6.8511,-5.217,-3.8211,-3.0878,-2.7855
10/19/2004,12:00:00,-10.4177,-8.7649,-6.9879,-5.4737,-4.0522,-3.2389,-2.8737
10/20/2004,0:00:00,-9.7412,-8.5398,-7.0537,-5.64,-4.284,-3.4321,-3.0557
10/20/2004,12:00:00,-9.5005,-8.3324,-6.9879,-5.6938,-4.4318,-3.589,-3.1441
10/21/2004,0:00:00,-9.2495,-8.1982,-7.0263,-5.8229,-4.6329,-3.7829,-3.3475
10/21/2004,12:00:00,-9.1983,-8.07,-6.9496,-5.8444,-4.7283,-3.9299,-3.4467
10/22/2004,0:00:00,-9.2154,-8.0421,-6.9058,-5.866,-4.8079,-4.0298,-3.5408
10/22/2004,12:00:00,-9.0677,-7.9809,-6.9058,-5.9252,-4.8982,-4.1246,-3.6612
10/23/2004,0:00:00,-8.5934,-7.8642,-6.8839,-5.9684,-4.9833,-4.2458,-3.7922
10/23/2004,12:00:00,-8.3185,-7.6315,-6.8511,-5.9846,-5.0419,-4.3091,-3.871
10/24/2004,0:00:00,-8.2737,-7.5375,-6.7691,-5.9684,-5.1272,-4.4306,-3.976
10/24/2004,12:00:00,-8.1174,-7.4382,-6.7419,-5.9954,-5.1538,-4.4994,-4.076
10/25/2004,0:00:00,-7.8781,-7.2786,-6.6546,-5.9468,-5.1965,-4.5629,-4.1181
10/25/2004,12:00:00,-7.7615,-7.2071,-6.5947,-5.9468,-5.2392,-4.6265,-4.2129
10/26/2004,0:00:00,-7.7449,-7.1193,-6.5511,-5.9684,-5.2552,-4.6901,-4.2867
10/26/2004,12:00:00,-8.3913,-7.2291,-6.5293,-5.9468,-5.2552,-4.7273,-4.3342
10/27/2004,0:00:00,-8.8639,-7.5099,-6.6382,-5.9846,-5.298,-4.7697,-4.3976
10/27/2004,12:00:00,-8.7962,-7.6702,-6.7855,-6.0548,-5.3621,-4.8388,-4.4557
10/28/2004,0:00:00,-8.6778,-7.6702,-6.8511,-6.1359,-5.3835,-4.86,-4.5033
10/28/2004,12:00:00,-8.8187,-7.7145,-6.862,-6.1575,-5.4477,-4.9026,-4.5457
10/29/2004,0:00:00,-9.0507,-7.8032,-6.9222,-6.19,-5.4959,-4.9664,-4.6039
10/29/2004,12:00:00,-9.7814,-8.07,-7.0373,-6.2712,-5.5227,-5.0037,-4.6516
10/30/2004,0:00:00,-10.6102,-8.4949,-7.213,-6.3417,-5.5871,-5.0676,-4.6887
10/30/2004,12:00:00,-11.2811,-9.008,-7.4885,-6.4829,-5.6622,-5.105,-4.7311
10/31/2004,0:00:00,-11.3938,-9.3945,-7.7819,-6.6734,-5.7751,-5.1743,-4.7948
10/31/2004,12:00:00,-11.7756,-9.606,-8.0211,-6.8536,-5.8666,-5.2598,-4.8426
11/01/2004,0:00:00,-12.8118,-10.0662,-8.2668,-7.0398,-6.0068,-5.3453,-4.9436
11/01/2004,12:00:00,-14.1766,-10.8056,-8.6261,-7.232,-6.1202,-5.4256,-4.9915
11/02/2004,0:00:00,-15.1584,-11.5743,-9.1466,-7.5573,-6.2771,-5.506,-5.0714
11/02/2004,12:00:00,-15.5766,-12.1986,-9.6723,-7.8678,-6.467,-5.6348,-5.1407
11/03/2004,0:00:00,-15.8934,-12.6543,-10.1164,-8.2413,-6.6956,-5.7961,-5.2635
11/03/2004,12:00:00,-16.2397,-13.0162,-10.4651,-8.5442,-6.9086,-5.9092,-5.349
11/04/2004,0:00:00,-16.32,-13.3687,-10.8398,-8.86,-7.1662,-6.1036,-5.4828
11/04/2004,12:00:00,-15.4193,-13.3253,-11.1169,-9.1094,-7.3808,-6.2552,-5.574
11/05/2004,0:00:00,-13.5978,-12.7767,-11.0874,-9.3086,-7.6072,-6.4506,-5.719
11/05/2004,12:00:00,-11.7038,-11.7655,-10.787,-9.3485,-7.7844,-6.6247,-5.8751
11/06/2004,0:00:00,-10.5051,-10.8702,-10.2962,-9.2003,-7.8511,-6.7556,-5.9937
11/06/2004,12:00:00,-10.1912,-10.2689,-9.8391,-9.0015,-7.89,-6.8376,-6.1287
11/07/2004,0:00:00,-9.8217,-9.8586,-9.5118,-8.8034,-7.8233,-6.8704,-6.1774
11/07/2004,12:00:00,-9.6093,-9.5545,-9.2206,-8.6061,-7.7512,-6.9087,-6.2803
11/08/2004,0:00:00,-9.6093,-9.3717,-9.0387,-8.4992,-7.7345,-6.9744,-6.3671
11/08/2004,12:00:00,-9.7814,-9.3318,-8.9027,-8.3701,-7.6736,-6.9525,-6.4105
11/09/2004,0:00:00,-10.0235,-9.3489,-8.8348,-8.2805,-7.5906,-6.9361,-6.4105
11/09/2004,12:00:00,-10.6102,-9.4687,-8.8122,-8.2245,-7.5574,-6.9087,-6.4105
11/10/2004,0:00:00,-11.376,-9.7838,-8.9027,-8.2413,-7.5574,-6.8923,-6.4322
11/10/2004,12:00:00,-12.3725,-10.3328,-9.1466,-8.3029,-7.5795,-6.9361,-6.4757
11/11/2004,0:00:00,-13.0393,-10.8526,-9.4031,-8.4318,-7.5795,-6.9361,-6.4757
11/11/2004,12:00:00,-13.7794,-11.295,-9.747,-8.6286,-7.6957,-6.9964,-6.5137
11/12/2004,0:00:00,-14.0817,-11.7655,-10.0932,-8.86,-7.8066,-7.0402,-6.5409
11/12/2004,12:00:00,-13.8547,-11.9755,-10.3893,-9.0866,-7.94,-7.1665,-6.628
11/13/2004,0:00:00,-13.7794,-12.0478,-10.5293,-9.2687,-8.0458,-7.1995,-6.6662
11/13/2004,12:00:00,-13.5978,-12.0237,-10.6404,-9.3599,-8.202,-7.304,-6.7371
11/14/2004,0:00:00,-13.7543,-11.9575,-10.6521,-9.4513,-8.2915,-7.3922,-6.819
11/14/2004,12:00:00,-13.9303,-12.0237,-10.6931,-9.5143,-8.3643,-7.4971,-6.8736
11/15/2004,0:00:00,-13.7543,-12.0478,-10.7635,-9.583,-8.4708,-7.569,-6.9612
11/15/2004,12:00:00,-13.3983,-12.0237,-10.787,-9.6518,-8.5439,-7.6575,-7.0489
11/16/2004,0:00:00,-12.9838,-11.8314,-10.7635,-9.692,-8.5889,-7.7241,-7.1092
11/16/2004,12:00:00,-12.867,-11.6758,-10.6931,-9.6748,-8.6283,-7.7684,-7.1751
11/17/2004,0:00:00,-13.1999,-11.6639,-10.6521,-9.692,-8.6508,-7.8295,-7.2136
11/17/2004,12:00:00,-13.3548,-11.6937,-10.6404,-9.6748,-8.662,-7.874,-7.2631
11/18/2004,0:00:00,-13.3548,-11.7177,-10.6697,-9.692,-8.7015,-7.8907,-7.3071
11/18/2004,12:00:00,-13.4793,-11.8134,-10.6931,-9.7207,-8.7466,-7.9463,-7.3842
11/19/2004,0:00:00,-13.4793,-11.8134,-10.7166,-9.7322,-8.7692,-7.963,-7.3953
11/19/2004,12:00:00,-13.1999,-11.7655,-10.74,-9.7322,-8.7917,-8.0076,-7.4394
11/20/2004,0:00:00,-13.0639,-11.7177,-10.74,-9.7725,-8.8369,-8.0522,-7.5001
11/20/2004,12:00:00,-12.8118,-11.6639,-10.6931,-9.7955,-8.8595,-8.0968,-7.5664
11/21/2004,0:00:00,-12.5916,-11.5029,-10.6521,-9.7955,-8.8991,-8.1191,-7.5664
11/21/2004,12:00:00,-12.4941,-11.4731,-10.6228,-9.7725,-8.8991,-8.1638,-7.6162
11/22/2004,0:00:00,-12.4272,-11.3602,-10.5585,-9.7322,-8.9274,-8.1862,-7.6383
11/22/2004,12:00:00,-12.4515,-11.3187,-10.5118,-9.7322,-8.9274,-8.2085,-7.6605
11/23/2004,0:00:00,-12.3482,-11.2831,-10.4884,-9.7207,-8.9274,-8.2253,-7.7048
11/23/2004,12:00:00,-12.2573,-11.2831,-10.4651,-9.7207,-8.9444,-8.2533,-7.7381
11/24/2004,0:00:00,-12.1364,-11.1825,-10.4301,-9.692,-8.9274,-8.2533,-7.7381
11/24/2004,12:00:00,-12.0881,-11.153,-10.4301,-9.692,-8.9444,-8.2533,-7.7713
11/25/2004,0:00:00,-12.1123,-11.088,-10.366,-9.692,-8.9444,-8.2533,-7.7935
11/25/2004,12:00:00,-12.221,-11.0762,-10.3195,-9.6518,-8.8991,-8.2533,-7.7935
11/26/2004,0:00:00,-12.3482,-11.0762,-10.3195,-9.6518,-8.9274,-8.2645,-7.8102
11/26/2004,12:00:00,-12.2997,-11.1116,-10.3428,-9.6518,-8.9274,-8.2645,-7.838
11/27/2004,0:00:00,-12.2573,-11.1116,-10.3428,-9.6518,-8.9274,-8.2869,-7.8546
11/27/2004,12:00:00,-12.2029,-11.0762,-10.3195,-9.6289,-8.9444,-8.2869,-7.8769
11/28/2004,0:00:00,-12.1847,-11.0762,-10.2962,-9.6748,-8.9444,-8.3093,-7.8991
11/28/2004,12:00:00,-12.2029,-11.0408,-10.2788,-9.6289,-8.9274,-8.2869,-7.8991
11/29/2004,0:00:00,-12.3482,-11.0762,-10.2788,-9.6289,-8.9444,-8.3261,-7.9158
11/29/2004,12:00:00,-12.4515,-11.088,-10.2962,-9.6289,-8.9671,-8.3261,-7.9158
11/30/2004,0:00:00,-12.5245,-11.1352,-10.3195,-9.6518,-8.9671,-8.3541,-7.9269
11/30/2004,12:00:00,-12.4941,-11.1825,-10.3428,-9.6748,-8.9897,-8.3709,-7.9491
12/01/2004,0:00:00,-12.4515,-11.2002,-10.3893,-9.6748,-8.9897,-8.3934,-7.9714
12/01/2004,12:00:00,-12.3725,-11.1825,-10.366,-9.692,-9.0124,-8.3934,-7.9714
12/02/2004,0:00:00,-12.3725,-11.1825,-10.3893,-9.692,-9.0124,-8.3934,-7.9881
12/02/2004,12:00:00,-12.415,-11.2002,-10.4126,-9.7207,-9.0237,-8.4326,-8.0327
12/03/2004,0:00:00,-12.4515,-11.2002,-10.4126,-9.7207,-9.0237,-8.4326,-8.016
12/03/2004,12:00:00,-12.5916,-11.2476,-10.4534,-9.7322,-9.0634,-8.4607,-8.0773
12/04/2004,0:00:00,-12.5428,-11.2831,-10.4534,-9.7495,-9.0861,-8.4832,-8.094
12/04/2004,12:00:00,-12.5428,-11.2831,-10.4534,-9.7495,-9.0861,-8.4832,-8.094
12/05/2004,0:00:00,-12.4758,-11.2831,-10.4884,-9.7725,-9.0861,-8.5057,-8.1052
12/05/2004,12:00:00,-12.4941,-11.2831,-10.4884,-9.7955,-9.1316,-8.5507,-8.1442
12/06/2004,0:00:00,-12.4515,-11.2831,-10.5118,-9.8185,-9.1316,-8.5507,-8.1442
12/06/2004,12:00:00,-12.4941,-11.2831,-10.5118,-9.8185,-9.1543,-8.5732,-8.1666
12/07/2004,0:00:00,-12.5672,-11.295,-10.5293,-9.8416,-9.1884,-8.6126,-8.1889
12/07/2004,12:00:00,-12.4941,-11.2831,-10.5585,-9.8646,-9.1884,-8.6126,-8.1889
12/08/2004,0:00:00,-12.5672,-11.3602,-10.5761,-9.8992,-9.2225,-8.6238,-8.2504
12/08/2004,12:00:00,-12.5916,-11.3424,-10.5994,-9.8992,-9.2225,-8.6407,-8.2504
12/09/2004,0:00:00,-12.6099,-11.3424,-10.5994,-9.9108,-9.2453,-8.6407,-8.2784
12/09/2004,12:00:00,-12.6404,-11.3899,-10.6404,-9.9338,-9.2909,-8.6633,-8.2784
12/10/2004,0:00:00,-12.7138,-11.4077,-10.6521,-9.9569,-9.2909,-8.6858,-8.2784
12/10/2004,12:00:00,-12.7811,-11.4731,-10.6697,-9.9743,-9.3308,-8.731,-8.312
12/11/2004,0:00:00,-12.7811,-11.5029,-10.7166,-10.0205,-9.3536,-8.7535,-8.3512
12/11/2004,12:00:00,-12.7811,-11.485,-10.74,-10.0436,-9.3536,-8.7535,-8.3344
12/12/2004,0:00:00,-12.8425,-11.5505,-10.787,-10.0841,-9.3707,-8.7705,-8.3792
12/12/2004,12:00:00,-12.8118,-11.64,-10.8281,-10.0957,-9.405,-8.8213,-8.4185
12/13/2004,0:00:00,-12.7138,-11.5982,-10.8281,-10.1189,-9.405,-8.8213,-8.4185
12/13/2004,12:00:00,-12.6649,-11.5743,-10.8398,-10.142,-9.4449,-8.844,-8.4577
12/14/2004,0:00:00,-12.7811,-11.5982,-10.8398,-10.142,-9.4735,-8.8609,-8.4577
12/14/2004,12:00:00,-12.8425,-11.6221,-10.881,-10.1884,-9.5136,-8.9062,-8.4858
12/15/2004,0:00:00,-12.9162,-11.6639,-10.9045,-10.2058,-9.5365,-8.9289,-8.5083
12/15/2004,12:00:00,-12.9654,-11.7177,-10.9045,-10.229,-9.5536,-8.9515,-8.5533
12/16/2004,0:00:00,-12.9408,-11.7177,-10.9517,-10.229,-9.5651,-8.9742,-8.5533
12/16/2004,12:00:00,-13.0146,-11.7177,-10.9752,-10.2697,-9.5823,-8.9855,-8.5983
12/17/2004,0:00:00,-13.0824,-11.7655,-11.0106,-10.2813,-9.6052,-9.0025,-8.5983
12/17/2004,12:00:00,-13.1999,-11.8314,-11.046,-10.322,-9.6511,-9.0252,-8.6377
12/18/2004,0:00:00,-13.237,-11.8854,-11.0696,-10.3453,-9.674,-9.0706,-8.6489
12/18/2004,12:00:00,-13.2618,-11.9275,-11.1169,-10.3918,-9.697,-9.0706,-8.6489
12/19/2004,0:00:00,-13.3548,-11.9996,-11.1583,-10.4326,-9.7429,-9.1161,-8.6884
12/19/2004,12:00:00,-13.3797,-11.9996,-11.2175,-10.4559,-9.7429,-9.1502,-8.7109
12/20/2004,0:00:00,-13.3983,-12.0478,-11.2175,-10.4676,-9.7544,-9.1616,-8.7561
12/20/2004,12:00:00,-13.3983,-12.0598,-11.2175,-10.4909,-9.7717,-9.1843,-8.7786
12/21/2004,0:00:00,-13.4294,-12.102,-11.2531,-10.5318,-9.8177,-9.2242,-8.8125
12/21/2004,12:00:00,-13.3983,-12.102,-11.2531,-10.561,-9.8638,-9.2527,-8.8238
12/22/2004,0:00:00,-13.3548,-12.1262,-11.2946,-10.5786,-9.8638,-9.2698,-8.8464
12/22/2004,12:00:00,-13.3983,-12.1262,-11.3243,-10.6253,-9.9041,-9.3154,-8.886
12/23/2004,0:00:00,-13.4543,-12.1745,-11.3243,-10.6429,-9.9214,-9.3325,-8.886
12/23/2004,12:00:00,-13.5541,-12.2168,-11.3897,-10.6722,-9.956,-9.3439,-8.9313
12/24/2004,0:00:00,-13.5728,-12.2712,-11.4194,-10.6956,-9.9791,-9.3668,-8.9766
12/24/2004,12:00:00,-13.5541,-12.247,-11.4194,-10.7425,-9.9965,-9.3896,-8.9766
12/25/2004,0:00:00,-13.5728,-12.3136,-11.4849,-10.7895,-10.0658,-9.4353,-9.0106
12/25/2004,12:00:00,-13.4543,-12.344,-11.5326,-10.8071,-10.0889,-9.4525,-9.0276
12/26/2004,0:00:00,-13.4108,-12.3136,-11.5326,-10.8306,-10.1063,-9.4983,-9.0503
12/26/2004,12:00:00,-13.3983,-12.2712,-11.5087,-10.8306,-10.1179,-9.4983,-9.073
12/27/2004,0:00:00,-13.4543,-12.3621,-11.5744,-10.86,-10.1411,-9.5441,-9.1185
12/27/2004,12:00:00,-13.4793,-12.344,-11.5744,-10.86,-10.1642,-9.567,-9.1582
12/28/2004,0:00:00,-13.5042,-12.344,-11.5744,-10.8835,-10.1816,-9.5899,-9.1582
12/28/2004,12:00:00,-13.5291,-12.3864,-11.5983,-10.907,-10.2106,-9.6129,-9.1867
12/29/2004,0:00:00,-13.5978,-12.4107,-11.6102,-10.9306,-10.2106,-9.6358,-9.2094
12/29/2004,12:00:00,-13.6103,-12.4289,-11.6281,-10.9542,-10.2512,-9.6588,-9.2322
12/30/2004,0:00:00,-13.6353,-12.4289,-11.6521,-10.9954,-10.2919,-9.676,-9.2493
12/30/2004,12:00:00,-13.5978,-12.4654,-11.6999,-11.0131,-10.3035,-9.7047,-9.2778
12/31/2004,0:00:00,-13.5978,-12.508,-11.7239,-11.0249,-10.3209,-9.7162,-9.2949
12/31/2004,12:00:00,-13.5978,-12.508,-11.7658,-11.0721,-10.3675,-9.7335,-9.3405
01/01/2005,0:00:00,-13.5978,-12.508,-11.7658,-11.0899,-10.414,-9.7565,-9.3576
01/01/2005,12:00:00,-13.6791,-12.5811,-11.7958,-11.1194,-10.4373,-9.8025,-9.369
01/02/2005,0:00:00,-13.7794,-12.6238,-11.8438,-11.1371,-10.4548,-9.8256,-9.3919
01/02/2005,12:00:00,-13.8296,-12.6543,-11.8619,-11.1608,-10.4781,-9.8486,-9.4147
01/03/2005,0:00:00,-13.8799,-12.6543,-11.8438,-11.22,-10.4781,-9.8659,-9.4147
01/03/2005,12:00:00,-13.9996,-12.795,-11.9822,-11.22,-10.5131,-9.8948,-9.4776
01/04/2005,0:00:00,-14.0564,-12.8257,-11.9942,-11.2556,-10.554,-9.9178,-9.5234
01/04/2005,12:00:00,-14.107,-12.838,-11.9942,-11.2319,-10.5832,-9.9583,-9.5234
01/05/2005,0:00:00,-14.0817,-12.9301,-12.0847,-11.3446,-10.6008,-10.0045,-9.552
01/05/2005,12:00:00,-13.9744,-12.9301,-12.1089,-11.3684,-10.6651,-10.0276,-9.5921
01/06/2005,0:00:00,-13.8547,-12.9055,-12.1512,-11.3922,-10.6768,-10.0681,-9.5921
01/06/2005,12:00:00,-13.7543,-12.8809,-12.1512,-11.4219,-10.7178,-10.0681,-9.638
01/07/2005,0:00:00,-13.7292,-12.8564,-12.1693,-11.4636,-10.7647,-10.1029,-9.6839
01/07/2005,12:00:00,-13.7292,-12.838,-12.1693,-11.4636,-10.7882,-10.126,-9.7011
01/08/2005,0:00:00,-13.6353,-12.795,-12.133,-11.4398,-10.8117,-10.1724,-9.7298
01/08/2005,12:00:00,-13.6103,-12.795,-12.1512,-11.4874,-10.8293,-10.1898,-9.7413
01/09/2005,0:00:00,-13.5728,-12.7522,-12.1089,-11.4636,-10.8528,-10.213,-9.7586
01/09/2005,12:00:00,-13.6353,-12.7277,-12.0847,-11.4636,-10.8528,-10.2363,-9.7816
01/10/2005,0:00:00,-13.7104,-12.7767,-12.133,-11.4874,-10.8645,-10.2537,-9.8276
01/10/2005,12:00:00,-13.7292,-12.7767,-12.1089,-11.4874,-10.8645,-10.2653,-9.8507
01/11/2005,0:00:00,-13.8108,-12.8257,-12.1512,-11.5112,-10.8645,-10.2653,-9.8507
01/11/2005,12:00:00,-13.9303,-12.8257,-12.1512,-11.5351,-10.8822,-10.2827,-9.8737
01/12/2005,0:00:00,-14.0817,-12.8564,-12.1693,-11.5112,-10.9057,-10.306,-9.891
01/12/2005,12:00:00,-14.2591,-12.9301,-12.1814,-11.5351,-10.8822,-10.306,-9.891
01/13/2005,0:00:00,-14.4437,-13.0778,-12.3208,-11.6008,-10.9528,-10.3525,-9.9429
01/13/2005,12:00:00,-14.4692,-13.1705,-12.3451,-11.6127,-10.9528,-10.3525,-9.9429
01/14/2005,0:00:00,-14.6099,-13.2138,-12.3633,-11.6306,-10.9999,-10.3758,-9.9429
01/14/2005,12:00:00,-14.7704,-13.3253,-12.4424,-11.6785,-11.0353,-10.4166,-9.9834
01/15/2005,0:00:00,-14.88,-13.3936,-12.4911,-11.7264,-11.0471,-10.4399,-10.0122
01/15/2005,12:00:00,-15.0546,-13.543,-12.6132,-11.8223,-11.1121,-10.4749,-10.0527
01/16/2005,0:00:00,-15.0546,-13.6242,-12.6866,-11.8644,-11.1593,-10.4983,-10.0758
01/16/2005,12:00:00,-15.0222,-13.693,-12.7601,-11.9365,-11.2422,-10.545,-10.0932
01/17/2005,0:00:00,-15.0222,-13.7431,-12.8153,-11.9847,-11.2422,-10.5859,-10.128
01/17/2005,12:00:00,-15.0222,-13.7933,-12.8645,-12.0389,-11.2422,-10.6269,-10.1685
01/18/2005,0:00:00,-15.0222,-13.8121,-12.9137,-12.0872,-11.3015,-10.6562,-10.2149
01/18/2005,12:00:00,-15.0222,-13.8435,-12.9629,-12.1537,-11.3668,-10.7031,-10.2614
01/19/2005,0:00:00,-15.0028,-13.8435,-12.9876,-12.1839,-11.4144,-10.75,-10.2788
01/19/2005,12:00:00,-14.951,-13.8247,-12.9629,-12.1718,-11.3906,-10.7911,-10.3078
01/20/2005,0:00:00,-15.0546,-13.8938,-13.0616,-12.2809,-11.4858,-10.8146,-10.3311
01/20/2005,12:00:00,-15.0805,-13.8938,-13.0801,-12.2809,-11.5096,-10.844,-10.3776
01/21/2005,0:00:00,-15.0805,-13.9442,-13.1049,-12.3233,-11.5573,-10.8675,-10.4242
01/21/2005,12:00:00,-15.0351,-13.919,-13.1049,-12.3233,-11.5573,-10.9146,-10.465
01/22/2005,0:00:00,-14.9769,-13.9442,-13.1296,-12.3476,-11.5991,-10.9382,-10.465
01/22/2005,12:00:00,-15.0222,-13.9694,-13.1482,-12.378,-11.6349,-10.9617,-10.4767
01/23/2005,0:00:00,-15.0805,-13.9442,-13.1482,-12.4023,-11.6349,-10.9971,-10.5234
01/23/2005,12:00:00,-15.2039,-13.9883,-13.1605,-12.4266,-11.6528,-11.0089,-10.5409
01/24/2005,0:00:00,-15.2951,-14.0261,-13.2287,-12.4753,-11.7246,-11.0561,-10.5877
01/24/2005,12:00:00,-15.3147,-14.0451,-13.2101,-12.4449,-11.7007,-11.0739,-10.6344
01/25/2005,0:00:00,-15.4193,-14.1462,-13.2783,-12.5424,-11.7725,-11.1211,-10.652
01/25/2005,12:00:00,-15.4979,-14.2096,-13.3466,-12.5729,-11.8085,-11.1685,-10.6813
01/26/2005,0:00:00,-15.5241,-14.2476,-13.3777,-12.5912,-11.8205,-11.204,-10.7047
01/26/2005,12:00:00,-15.6227,-14.2921,-13.4276,-12.6401,-11.8685,-11.204,-10.7282
01/27/2005,0:00:00,-15.6622,-14.3684,-13.4774,-12.6891,-11.9166,-11.204,-10.7751
01/27/2005,12:00:00,-15.6622,-14.4257,-13.5211,-12.7136,-11.9346,-11.2159,-10.8162
01/28/2005,0:00:00,-15.7083,-14.4385,-13.5836,-12.7626,-12.0069,-11.3108,-10.8397
01/28/2005,12:00:00,-15.7083,-14.4576,-13.5836,-12.7749,-12.0069,-11.2811,-10.8514
01/29/2005,0:00:00,-15.7347,-14.5087,-13.6587,-12.8424,-12.037,-11.3524,-10.8691
01/29/2005,12:00:00,-15.649,-14.5087,-13.6587,-12.867,-12.0611,-11.3762,-10.9161
01/30/2005,0:00:00,-15.649,-14.5342,-13.7277,-12.9162,-12.1336,-11.4238,-10.9633
01/30/2005,12:00:00,-15.5504,-14.5342,-13.7465,-12.9531,-12.1759,-11.4476,-11.0045
01/31/2005,0:00:00,-15.4979,-14.4576,-13.7026,-12.9346,-12.1577,-11.4476,-11.0045
01/31/2005,12:00:00,-15.5766,-14.5087,-13.7465,-12.9654,-12.2303,-11.543,-11.034
02/01/2005,0:00:00,-15.5766,-14.4385,-13.7026,-12.9346,-12.194,-11.4952,-11.0576
02/01/2005,12:00:00,-15.6227,-14.5087,-13.7465,-12.9901,-12.2303,-11.5609,-11.099
02/02/2005,0:00:00,-15.6227,-14.4831,-13.7465,-12.9901,-12.2546,-11.5848,-11.1285
02/02/2005,12:00:00,-15.7347,-14.5087,-13.7465,-12.9901,-12.2727,-11.5848,-11.1462
02/03/2005,0:00:00,-15.8934,-14.6046,-13.7779,-13.0332,-12.3212,-11.5967,-11.1936
02/03/2005,12:00:00,-16.0195,-14.6367,-13.8282,-13.0641,-12.3455,-11.6146,-11.2291
02/04/2005,0:00:00,-16.1128,-14.7586,-13.9038,-13.1074,-12.3698,-11.6625,-11.2291
02/04/2005,12:00:00,-16.2129,-14.8101,-13.9479,-13.1507,-12.388,-11.7104,-11.2291
02/05/2005,0:00:00,-16.2664,-14.8939,-13.9795,-13.163,-12.4245,-11.7523,-11.241
02/05/2005,12:00:00,-16.2999,-14.9132,-14.03,-13.2126,-12.4488,-11.7523,-11.241
02/06/2005,0:00:00,-16.2664,-14.9649,-14.0806,-13.2312,-12.4671,-11.7703,-11.2884
02/06/2005,12:00:00,-16.3469,-15.0167,-14.1249,-13.3056,-12.5158,-11.8063,-11.3359
02/07/2005,0:00:00,-16.4275,-15.049,-14.1566,-13.3305,-12.5646,-11.8303,-11.3537
02/07/2005,12:00:00,-16.5016,-15.0944,-14.2074,-13.3616,-12.5951,-11.8964,-11.4013
02/08/2005,0:00:00,-16.5016,-15.1723,-14.2583,-13.4051,-12.6379,-11.9205,-11.4191
02/08/2005,12:00:00,-16.5893,-15.2178,-14.3028,-13.455,-12.6623,-11.9687,-11.4489
02/09/2005,0:00:00,-16.6163,-15.2178,-14.3028,-13.455,-12.6623,-11.9687,-11.4489
02/09/2005,12:00:00,-16.7111,-15.2569,-14.3601,-13.5486,-12.7358,-11.9687,-11.4965
02/10/2005,0:00:00,-16.7247,-15.3286,-14.3729,-13.5486,-12.7848,-12.0229,-11.5442
